"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-12-08 01:00:00",154,44.92183,2.1758,1.352,46.28523,2.1916,1.6837,52.67217,2.282,1.5614
"2017-12-08 02:00:00",155,44.92134,2.1758,1.351617,46.28444,2.1916,1.682183,52.58586,2.2809,1.56035
"2017-12-08 03:00:00",156,44.9212,2.1758,1.351483,46.28331,2.1916,1.68015,52.58398,2.2809,1.559267
"2017-12-08 04:00:00",157,44.85857,2.174883,1.350933,46.28231,2.1916,1.678283,52.58067,2.2809,1.557333
"2017-12-08 05:00:00",158,44.84605,2.1747,1.3508,46.28159,2.1916,1.676933,52.5791,2.2809,1.556433
"2017-12-08 06:00:00",159,44.84532,2.1747,1.35025,46.28045,2.1916,1.674917,52.57637,2.2809,1.554867
"2017-12-08 07:00:00",160,44.84504,2.1747,1.35,46.2794,2.1916,1.673117,52.57422,2.2809,1.5536
"2017-12-08 08:00:00",161,44.84478,2.1747,1.349817,46.21327,2.190684,1.671583,52.57215,2.2809,1.5524
"2017-12-08 09:00:00",162,44.84525,2.1747,1.3502,46.19914,2.1905,1.669683,52.56952,2.2809,1.550917
"2017-12-08 10:00:00",163,44.84465,2.1747,1.349717,46.19864,2.1905,1.668767,52.5682,2.2809,1.550133
"2017-12-08 11:00:00",164,44.79524,2.1739,1.349767,46.19732,2.1905,1.666467,52.56673,2.2809,1.5493
"2017-12-08 12:00:00",165,44.7706,2.1735,1.349867,46.19702,2.1905,1.665933,52.47939,2.2798,1.5475
"2017-12-08 13:00:00",166,44.7705,2.1735,1.349783,46.19609,2.1905,1.664383,52.47805,2.2798,1.54675
"2017-12-08 14:00:00",167,44.77021,2.1735,1.349567,46.16945,2.190133,1.66335,52.47633,2.2798,1.54575
"2017-12-08 15:00:00",168,44.76984,2.1735,1.34925,46.11621,2.1894,1.661483,52.474,2.2798,1.5444
"2017-12-08 16:00:00",169,44.76976,2.1735,1.349183,46.11531,2.1894,1.6599,52.47188,2.2798,1.543183
"2017-12-08 17:00:00",170,44.70818,2.172583,1.34935,46.11475,2.1894,1.6589,52.4715,2.2798,1.54295
"2017-12-08 18:00:00",171,44.69655,2.1724,1.349917,46.11423,2.1894,1.65805,52.46972,2.2798,1.541916
"2017-12-08 19:00:00",172,44.69625,2.1724,1.349683,46.11353,2.1894,1.65685,52.41368,2.279,1.54195
"2017-12-08 20:00:00",173,44.6968,2.1724,1.3501,46.113,2.1894,1.655983,52.3831,2.2786,1.540467
"2017-12-08 21:00:00",174,44.6962,2.1724,1.349633,46.1121,2.1894,1.654433,52.38155,2.2786,1.53955
